DepCountryCode,ArrCountryCode,2021/07/01,2021/07/02,2021/07/03,2021/07/04,2021/07/05,2021/07/06,2021/07/07,2021/07/08,2021/07/09,2021/07/10,2021/07/11,2021/07/12,2021/07/13,2021/07/14,2021/07/15,2021/07/16,2021/07/17,2021/07/18,2021/07/19,2021/07/20,2021/07/21,2021/07/22,2021/07/23,2021/07/24,2021/07/25,2021/07/26,2021/07/27,2021/07/28,2021/07/29,2021/07/30,2021/07/31,2021/08/01,2021/08/02,2021/08/03,2021/08/04,2021/08/05,2021/08/06,2021/08/07,2021/08/08,2021/08/09,2021/08/10,2021/08/11,2021/08/12,2021/08/13,2021/08/14,2021/08/15,2021/08/16,2021/08/17,2021/08/18,2021/08/19,2021/08/20,2021/08/21,2021/08/22,2021/08/23,2021/08/24,2021/08/25,2021/08/26,2021/08/27,2021/08/28,2021/08/29,2021/08/30,2021/08/31,2021/09/01,2021/09/02,2021/09/03,2021/09/04,2021/09/05,2021/09/06,2021/09/07,2021/09/08,2021/09/09,2021/09/10,2021/09/11,2021/09/12,2021/09/13,2021/09/14,2021/09/15,2021/09/16,2021/09/17,2021/09/18,2021/09/19,2021/09/20,2021/09/21,2021/09/22,2021/09/23,2021/09/24,2021/09/25,2021/09/26,2021/09/27,2021/09/28,2021/09/29,2021/09/30,2021/10/01,2021/10/02,2021/10/03,2021/10/04,2021/10/05,2021/10/06,2021/10/07,2021/10/08,2021/10/09,2021/10/10,2021/10/11,2021/10/12,2021/10/13,2021/10/14,2021/10/15,2021/10/16,2021/10/17,2021/10/18,2021/10/19,2021/10/20,2021/10/21,2021/10/22,2021/10/23,2021/10/24,2021/10/25,2021/10/26,2021/10/27,2021/10/28,2021/10/29,2021/10/30,2021/10/31,2021/11/01,2021/11/02,2021/11/03,2021/11/04,2021/11/05,2021/11/06,2021/11/07,2021/11/08,2021/11/09,2021/11/10,2021/11/11,2021/11/12,2021/11/13,2021/11/14,2021/11/15,2021/11/16,2021/11/17,2021/11/18,2021/11/19,2021/11/20,2021/11/21,2021/11/22,2021/11/23,2021/11/24,2021/11/25,2021/11/26,2021/11/27,2021/11/28,2021/11/29,2021/11/30,2021/12/01,2021/12/02,2021/12/03,2021/12/04,2021/12/05,2021/12/06,2021/12/07,2021/12/08,2021/12/09,2021/12/10,2021/12/11,2021/12/12,2021/12/13,2021/12/14,2021/12/15,2021/12/16,2021/12/17,2021/12/18,2021/12/19,2021/12/20,2021/12/21,2021/12/22,2021/12/23,2021/12/24,2021/12/25,2021/12/26,2021/12/27,2021/12/28,2021/12/29,2021/12/30,2021/12/31,NA
0,5,315.732,158.5,315.732,158.5,157.232,158.5,0,315.732,158.5,315.732,158.5,158.5,158.5,0,315.732,158.5,157.232,158.5,158.5,158.5,0,315.732,0,315.732,158.5,157.232,158.5,0,315.732,158.5,315.732,0,157.232,158.5,0,315.732,158.5,315.732,158.5,158.5,158.5,0,315.732,0,315.732,0,158.5,158.5,0,315.732,0,315.732,0,158.5,158.5,0,315.732,158.5,315.732,158.5,157.232,158.5,0,157.232,157.232,157.232,157.232,0,314.464,0,157.232,157.232,157.232,157.232,0,314.464,0,157.232,157.232,314.464,0,0,314.464,0,314.464,0,157.232,157.232,0,314.464,0,314.464,0,157.232,157.232,0,314.464,0,157.232,157.232,157.232,157.232,0,157.232,157.232,157.232,0,314.464,157.232,0,314.464,0,157.232,157.232,157.232,157.232,0,314.464,0,157.232,157.232,157.232,157.232,157.232,314.464,0,314.464,157.232,157.232,157.232,157.232,314.464,0,314.464,157.232,157.232,139.48,157.232,314.464,0,314.464,157.232,157.232,157.232,157.232,314.464,0,314.464,157.232,157.232,157.232,157.232,314.464,0,628.928,314.464,314.464,314.464,314.464,628.928,0,628.928,314.464,314.464,314.464,314.464,628.928,0,631.464,317,314.464,314.464,314.464,788.696,0,628.928,471.696,314.464,278.96,314.464,786.16,0,628.928,157.232,0
0,10,221.9,443.8,221.9,0,221.9,0,221.9,221.9,443.8,221.9,0,221.9,0,221.9,221.9,443.8,221.9,0,443.8,0,221.9,221.9,221.9,0,0,221.9,0,0,0,0,0,0,221.9,0,0,0,221.9,221.9,221.9,221.9,0,0,0,0,0,0,221.9,0,0,0,221.9,221.9,0,221.9,0,0,0,0,0,0,221.9,0,0,0,221.9,221.9,0,221.9,0,0,0,221.9,0,0,0,0,0,0,221.9,221.9,0,221.9,0,0,0,221.9,0,0,0,0,0,443.8,0,98.27,221.9,0,0,0,0,0,542.07,221.9,0,0,0,0,0,98.27,221.9,0,0,0,0,0,542.07,221.9,0,0,0,0,0,98.27,221.9,0,0,0,0,443.8,542.07,221.9,0,0,0,0,443.8,443.8,221.9,221.9,0,0,0,443.8,443.8,221.9,0,0,0,221.9,443.8,443.8,221.9,0,0,1331.4,221.9,1775.2,3106.6,1553.3,443.8,0,2440.9,0,1553.3,3106.6,1553.3,443.8,0,2440.9,0,1553.3,3106.6,1553.3,443.8,221.9,2662.8,0,1775.2,3106.6,1553.3,887.6,0,2662.8,0,1775.2,0
0,11,4104.516,3716.508,3670.226,1964.132,2634.904,2615.25,4201.518,5201.336,4744.222,5198.166,5291.998,4601.572,3543.426,3055.88,3687.978,3367.808,3699.39,4082.96,3684.808,3431.842,3079.972,3923.826,3322.16,3003.258,3800.83,3138.3,2139.75,2635.538,3567.518,3187.752,0,523.05,244.724,272.62,0,542.704,45.648,139.48,158.5,244.724,408.93,250.43,181.324,267.548,0,158.5,22.824,158.5,250.43,181.324,45.648,0,250.43,22.824,158.5,0,181.324,45.648,0,158.5,22.824,158.5,0,181.324,45.648,0,659.36,22.824,158.5,0,181.324,45.648,0,158.5,22.824,158.5,250.43,181.324,45.648,0,408.93,22.824,158.5,0,181.324,45.648,250.43,408.93,273.254,158.5,0,181.324,45.648,250.43,408.93,273.254,158.5,0,181.324,45.648,250.43,408.93,273.254,158.5,228.24,181.324,45.648,250.43,659.36,273.254,158.5,0,181.324,45.648,250.43,408.93,273.254,158.5,0,181.324,45.648,250.43,659.36,22.824,158.5,250.43,431.754,546.508,0,659.36,22.824,158.5,250.43,431.754,546.508,250.43,659.36,22.824,158.5,250.43,431.754,546.508,0,659.36,22.824,158.5,250.43,431.754,546.508,250.43,659.36,22.824,317,817.86,840.684,863.508,250.43,817.86,590.254,567.43,817.86,840.684,863.508,500.86,817.86,590.254,456.48,817.86,840.684,863.508,500.86,817.86,590.254,567.43,840.684,840.684,863.508,500.86,817.86,567.43,567.43,840.684,840.684,863.508,1854.45
0,13,2669.14,2453.58,2453.58,2225.34,2447.24,2447.24,2475.77,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2412.37,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2253.87,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2475.77,2447.24,2919.57,2225.34,2919.57,2453.58,2704.01,2475.77,2669.14,2697.67,2225.34,2919.57,2453.58,2704.01,2253.87,2447.24,2697.67,2225.34,2919.57,2453.58,2704.01,2726.2,2669.14,2919.57,2447.24,3141.47,2675.48,2925.91,2948.1,2669.14,2697.67,10245.44,12172.8,11488.08,11988.94,10869.93,11228.14,11950.9,10118.64,12172.8,11488.08,11988.94,10619.5,11950.9,11950.9,10619.5,12644.496,11988.94,12876.54,11534.996,16167,16407.92,13088.296,15945.1,14920.556,16205.04,12866.396,16167,16407.92,13088.296,15945.1,14920.556,30
1,0,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0
1,10,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,114.12,0,114.12,0,0,0,0,228.24,0,456.48,0,0,0,0,228.24,0,228.24,0,0,0,0,228.24,0,228.24,0,0,0,0,456.48,0,228.24,0,0,0,0,228.24,0,228.24,0
1,13,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,98.27,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,228.24,98.27,0,98.27,98.27,228.24,0,456.48,294.81,0,98.27,294.81,456.48,0,456.48,294.81,0,98.27,294.81,456.48,0,228.24,294.81,0,98.27,294.81,456.48,0,456.48,327.144,0,109.048,327.144,456.48,0,456.48,327.144,0
2,0,182.592,0,472.33,0,0,976.994,601.032,182.592,0,725.93,0,0,948.464,157.232,182.592,0,976.36,0,0,976.994,601.032,158.5,0,725.93,0,0,475.5,379.132,182.592,0,725.93,0,0,634,694.23,182.592,0,632.732,0,0,726.564,221.9,182.592,0,632.732,0,0,725.93,601.032,221.9,0,475.5,0,0,475.5,379.132,221.9,0,221.9,0,0,976.994,694.23,0,0,157.232,0,0,976.994,379.132,0,0,379.132,0,0,801.376,379.132,221.9,0,157.232,0,0,726.564,379.132,0,0,379.132,0,0,475.5,250.43,221.9,0,472.33,0,0,475.5,250.43,221.9,0,379.132,0,0,475.5,694.23,182.592,0,472.33,0,0,726.564,157.232,158.5,0,379.132,0,0,801.376,379.132,0,0,379.132,0,0,801.376,379.132,182.592,0,379.132,0,0,726.564,601.032,158.5,0,379.132,0,0,726.564,472.33,158.5,0,472.33,0,0,801.376,694.23,158.5,0,472.33,0,0,726.564,916.13,443.8,0,916.13,0,0,2338.192,916.13,443.8,0,916.13,0,0,2404.128,916.13,443.8,0,916.13,443.8,0,2338.192,916.13,443.8,0,1676.93,0,0,2404.128,916.13,443.8,0,0
2,2,1674.568,1807.074,1547.768,2104.594,1613.098,961.952,2285.744,1556.644,2028.974,2001.28,2532.976,1604.424,991.952,2178.8,2055.4,2524.33,2031.28,2636.52,2068.31,1210.682,2352.488,1785.288,2384.418,2041.424,2484.994,1979.954,1654.482,2415.888,1893.068,2502.774,2306.032,2602.312,1769.466,1191.23,2681.792,1777.68,2283.382,2105.256,2760.812,2264.822,1433.822,2704.588,1972.952,2422.862,2205.832,2597.212,2104.622,1450.306,2758.68,2068.456,2442.084,2457.732,2468.942,1958.168,1753.992,2913.808,2216.408,2442.084,2639.488,2245.342,2462.832,2110.732,2781.936,2554.128,2314.448,3124.296,2914.818,2496.002,1498.288,2959.86,2525.34,2422.66,3262.94,3329.712,3463.744,2387.818,3238.416,2719.344,2272.604,3299.28,3333.286,2861.848,2100.588,2862.252,2762.888,2592.14,3113.518,3318.474,2869.658,1618.518,2394.304,2188.456,2894.816,3268.674,3328.242,2289.98,2070.616,3120.694,2259.088,2457.328,2018.774,2437.848,1966.18,1973.586,3225.938,1961.512,2230.76,2137.13,2478.856,2266.292,1633.33,2829.026,1833.012,2157.216,2614.762,3307.954,2471.708,1963.442,3142.682,2684.3,2328.396,2386.926,3110.982,2303.064,1588.518,2596.146,3061.328,2917.208,2972.77,3534.926,2806.056,1366.618,2841.302,3472.188,2095.516,2399.174,2622.774,2201.624,1514.974,4214.602,3472.188,3115.016,3898.87,3878.986,3146.312,2843.894,4142.326,3502.188,2880.004,3911.55,3954.23,3027.956,2676.518,4408.348,3858.496,3639.508,4202.124,4736.788,3340.316,2359.49,4955.316,3621.784,3994.576,4424.024,5163.268,3221.96,2551.39,4776.96,3740.14,4749.9,4424.024,4971.368,3528.816,2730.178,4121.78,3691.12,4558,4360.624,3224.182,2205.4,1589.786,3064.644,1766.184,3495.36,628.496
2,3,98.27,114.12,190.2,0,0,0,194.004,98.27,114.12,190.2,0,0,304.32,194.004,250.43,114.12,0,0,0,304.32,194.004,157.232,114.12,0,0,0,190.2,98.27,98.27,0,0,0,0,304.32,194.004,98.27,190.2,0,0,0,304.32,194.004,98.27,190.2,0,0,0,304.32,194.004,98.27,190.2,0,0,0,190.2,98.27,0,190.2,0,0,0,190.2,292.274,98.27,190.2,0,0,0,190.2,212.39,0,114.12,0,0,114.12,190.2,98.27,98.27,114.12,0,0,0,190.2,98.27,0,0,0,0,0,190.2,98.27,98.27,0,325.876,0,0,190.2,0,0,0,325.876,0,0,190.2,0,98.27,0,325.876,0,0,190.2,0,221.9,0,325.876,221.9,0,190.2,221.9,320.17,0,325.876,221.9,0,190.2,443.8,320.17,336.02,0,221.9,0,190.2,443.8,320.17,526.22,0,221.9,0,405.76,443.8,221.9,272.62,0,221.9,190.2,405.76,443.8,542.07,526.22,0,221.9,190.2,405.76,443.8,221.9,634,0,221.9,304.32,405.76,443.8,320.17,634,0,221.9,194.004,405.76,443.8,320.17,748.12,0,221.9,0,405.76,443.8,472.33,634,0,221.9,95.734,190.2,443.8,535.73,748.12,6549.22
2,5,1732.088,2604.674,734.172,1499.41,823.134,1489.266,2229.144,1732.088,2702.944,917.398,1597.68,1067.224,1489.266,2229.144,1758.082,2604.674,917.398,1401.14,1172.266,1292.726,2032.604,1561.542,2506.404,725.93,1116.474,1037.224,1199.528,2032.604,1561.542,2408.134,819.128,1302.87,950.366,1366.27,2195.542,1351.054,2392.284,819.128,1302.87,1253.418,1169.73,1982.518,1438.546,2234.85,819.128,1432.84,1073.564,1292.726,1973.642,1561.542,2236.954,819.128,1404.944,1160.422,1366.27,1765.056,1561.542,2073.382,819.128,1524.77,1043.564,1366.27,1973.642,1537.45,2264.85,819.128,1401.14,973.19,1366.27,1796.122,1414.454,2264.85,819.128,1401.14,886.332,1144.37,1688.342,1414.454,2141.854,819.128,1436.644,879.992,1021.374,1796.122,1414.454,2264.85,819.128,1210.94,886.332,1144.37,1688.342,1414.454,2049.924,682.818,1341.544,930.078,1101.258,1796.122,1371.342,2141.854,776.016,1401.14,843.22,978.262,1688.342,1339.642,2236.954,776.016,1461.37,930.078,1082.238,1796.122,1352.322,2113.958,756.996,1481.024,824.2,1082.238,1688.342,1352.322,2113.958,756.996,1623.04,817.86,1304.138,1697.218,1350.42,2235.052,756.996,1401.14,731.002,1304.138,1919.118,1376.414,1956.726,731.002,1401.14,817.86,1304.138,1574.222,1596.412,2141.854,756.996,1461.37,731.002,1304.138,1891.222,1473.416,2141.854,756.996,1461.37,817.86,1304.138,3478.124,2914.498,5905.48,1361.832,3962.5,1076.532,2593.694,3940.944,2791.502,5568.826,1548.228,3595.414,1163.39,2593.694,3497.144,2511.908,5755.222,1548.228,3781.81,1076.532,2593.694,4191.374,2791.502,6401.268,1548.228,3962.5,1163.39,2593.694,3497.144,2791.502,5908.88,30
2,6,228.24,344.896,237.116,221.9,190.2,148.356,237.116,114.12,344.896,122.996,0,0,0,459.016,228.24,344.896,122.996,0,190.2,0,237.116,114.12,344.896,122.996,250.43,0,114.12,459.016,114.12,344.896,122.996,472.33,190.2,0,459.016,114.12,344.896,122.996,0,190.2,0,573.136,114.12,122.996,122.996,694.23,440.63,0,483.108,114.12,344.896,122.996,0,0,0,237.116,114.12,368.988,122.996,221.9,0,0,459.016,114.12,344.896,122.996,0,0,0,459.016,114.12,344.896,237.116,221.9,0,0,459.016,114.12,344.896,122.996,0,190.2,0,237.116,114.12,344.896,122.996,221.9,0,0,459.016,114.12,344.896,122.996,0,190.2,0,459.016,114.12,344.896,122.996,221.9,190.2,0,459.016,114.12,344.896,122.996,0,190.2,0,459.016,114.12,344.896,122.996,221.9,190.2,95.1,459.016,114.12,344.896,114.12,0,190.2,0,459.016,114.12,344.896,114.12,221.9,190.2,0,459.016,228.24,344.896,114.12,0,190.2,0,459.016,228.24,344.896,114.12,221.9,190.2,0,459.016,228.24,344.896,114.12,0,190.2,0,459.016,228.24,368.988,114.12,221.9,190.2,0,489.016,228.24,374.896,114.12,0,220.2,0,489.016,228.24,374.896,122.996,221.9,220.2,0,489.016,228.24,374.896,122.996,0,220.2,0,489.016,228.24,374.896,98.27
2,8,114.12,250.43,0,114.12,0,105.878,0,114.12,105.878,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,157.232,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,208.586,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,105.878,0,114.12,208.586,0,114.12,0,105.878,0,114.12,204.148,0,114.12,0,101.44,0,114.12,199.71,0,114.12,0,101.44,0,114.12,258.672,0,114.12,0,101.44,0,114.12,407.662,0,114.12,0,0,0,114.12,407.662,0,114.12,0,0,0,114.12,267.548,0,114.12,0,101.44,0,114.12,258.672,0,114.12,0,0,0,114.12,157.232,0,114.12,0,0,0,114.12,98.27,0,114.12,0,0,0,114.12,0,0
2,2,2813.692,3430.776,2742.05,3574.492,3203.602,2901.818,3391.9,2911.328,3520.804,2556.49,3594.78,3154.986,2981.702,3415.56,2907.524,3571.524,2886.602,3601.12,3141.038,3026.918,3532.648,2924.642,3618.872,2754.73,3475.588,3000.722,3009.598,3174.64,2833.98,3394.436,2791.502,3381.756,2873.922,2778.822,2858.072,2400.094,2827.208,1760.618,1417.624,848.292,584.548,802.644,470.428,1207.77,455.212,975.092,491.984,631.464,951,464.088,1408.748,470.428,1089.212,720.224,614.98,1169.096,483.108,1175.436,464.088,1370.708,843.22,464.088,1307.308,966.216,1713.472,859.704,1505.952,992.844,764.604,1554.568,1212.208,2050.356,1020.74,2191.104,1454.396,934.516,1893.124,1702.492,2393.984,2092.2,2594.328,2083.324,1931.798,2406.03,2009.146,2492.254,1922.922,2520.15,1942.778,1887.418,2835.248,2415.54,2424.416,1193.822,1333.936,973.824,1183.678,1789.782,1378.95,1657.91,1533.646,2149.894,1657.91,796.304,1295.896,1233.13,1314.916,1179.874,1471.514,1394.8,1021.374,1257.222,1310.478,1611.628,569.966,1197.626,1175.436,747.486,1335.838,1462.638,1636.354,910.424,1491.802,1113.938,989.674,1467.71,1008.694,1728.918,684.086,1404.31,1177.338,684.086,1149.442,930.078,1650.302,720.858,1537.45,1281.314,665.066,1167.194,930.078,1896.294,974.458,1659.178,1395.434,957.974,1281.314,1290.19,1745.402,902.182,1617.334,1281.314,770.31,2363.552,4353.044,4472.236,2941.76,4354.312,3793.856,2877.092,3585.876,4364.456,5234.304,3694.952,4727.104,4874.192,3135.764,3760.888,4162.844,4891.944,4048.724,5462.544,4162.844,3820.484,4775.26,5075.804,5585.54,4874.192,5475.168,5558.884,4417.712,4832.32,4922.348,6702.62,747.89
2,10,0,869.848,122.996,633.366,418.44,221.266,122.996,114.12,945.294,122.996,351.87,196.54,471.696,122.996,0,1043.564,122.996,510.37,196.54,471.696,122.996,114.12,1043.564,122.996,105.878,196.54,471.696,122.996,0,797.572,122.996,264.378,196.54,471.696,344.896,336.02,797.572,344.896,105.878,98.27,221.266,122.996,0,471.696,122.996,264.378,245.992,221.266,122.996,114.12,797.572,122.996,250.43,245.992,221.266,122.996,0,797.572,122.996,630.83,245.992,221.266,122.996,114.12,737.342,122.996,450.774,245.992,221.266,122.996,0,737.342,122.996,221.9,245.992,221.266,122.996,114.12,639.072,122.996,221.9,245.992,0,0,122.996,639.072,122.996,327.778,245.992,122.996,122.996,0,889.502,122.996,158.5,245.992,221.266,122.996,0,516.076,122.996,281.496,245.992,98.27,122.996,0,639.072,122.996,387.374,245.992,98.27,122.996,0,766.506,122.996,281.496,245.992,221.266,122.996,0,516.076,122.996,387.374,245.992,368.988,122.996,0,885.064,122.996,408.93,245.992,467.258,122.996,0,1135.494,122.996,264.378,245.992,368.988,122.996,0,885.064,122.996,264.378,245.992,368.988,122.996,0,885.064,122.996,408.93,245.992,368.988,122.996,0,1135.494,122.996,877.456,245.992,122.996,122.996,0,885.064,122.996,877.456,245.992,221.266,122.996,0,885.064,122.996,877.456,245.992,122.996,122.996,0,1135.494,122.996,877.456,245.992,122.996,0,0,762.068,14423.5
2,11,158.5,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,380.4,158.5,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,158.5,317,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,380.4,158.5,158.5,0,158.5,0,0,158.5,158.5,158.5,0,250.43,0,0,158.5,158.5,158.5,0,158.5,0,0,158.5,317,158.5,0,158.5,0,0,158.5,158.5,158.5,0,158.5,0,0,158.5,158.5,0,0,158.5,0,0,158.5,317,182.592,0,158.5,0,0,158.5,250.43,158.5,0,158.5,0,0,380.4,158.5,182.592,0,158.5,0,0,158.5,158.5,182.592,0,250.43,0,158.5,317,158.5,182.592,158.5,0,0,0,317,0,182.592,158.5,0,0,0,317,0,182.592,158.5,0,0,0,538.9,0,182.592,158.5,0,0,0,792.5,317,547.776,317,0,0,475.5,792.5,0,547.776,317,0,0,547.776,976.36,0,547.776,317,0,0,0,1014.4,0,547.776,317,0,0,0,792.5,0,547.776,0
2,12,570.6,744.95,122.996,98.27,471.696,475.5,557.92,693.596,592.79,245.992,256.77,503.396,475.5,617.516,693.596,646.046,245.992,98.27,503.396,475.5,557.92,680.916,586.45,245.992,158.5,503.396,528.756,716.42,717.688,616.248,245.992,750.022,519.88,475.5,557.92,1019.472,434.29,245.992,424.146,297.98,475.5,344.896,1019.472,434.29,332.216,424.146,245.992,317,566.796,1015.668,434.29,245.992,98.27,281.496,475.5,344.896,1019.472,434.29,245.992,424.146,281.496,475.5,566.796,710.08,336.02,360.112,0,281.496,221.9,344.896,654.922,336.02,245.992,0,281.496,221.9,566.796,770.31,434.29,245.992,0,281.496,0,221.9,654.922,336.02,245.992,0,281.496,221.9,443.8,654.922,320.17,245.992,0,281.496,665.7,344.896,654.922,221.9,245.992,0,158.5,665.7,443.8,654.922,320.17,245.992,0,448.872,665.7,221.9,921.202,221.9,245.992,0,448.872,833.076,443.8,921.202,472.33,245.992,114.12,448.872,975.092,344.896,912.326,320.17,360.112,0,448.872,975.092,344.896,912.326,586.45,360.112,0,448.872,975.092,344.896,912.326,760.166,360.112,0,448.872,975.092,344.896,912.326,709.446,360.112,0,448.872,975.092,680.916,1020.106,902.182,368.988,0,448.872,1082.872,680.916,1020.106,1054.342,368.988,0,448.872,1054.976,680.916,1115.206,656.19,368.988,0,448.872,1082.872,680.916,1134.226,808.35,122.996,0,325.876,1082.872,680.916,1134.226,656.19,3639.16
2,13,1136.762,869.848,864.142,857.802,727.832,658.092,1463.272,1136.762,869.848,864.142,857.802,727.832,658.092,1421.428,1136.762,1009.328,864.142,857.802,727.832,658.092,1421.428,1136.762,869.848,864.142,857.802,708.812,658.092,1392.264,1136.762,977.628,864.142,1016.302,613.712,658.092,1304.772,886.332,977.628,711.982,857.802,613.712,658.092,1269.268,1136.762,977.628,864.142,974.458,613.712,658.092,1311.112,886.332,977.628,711.982,1016.302,613.712,658.092,1006.792,1108.232,749.388,899.646,788.062,1105.696,886.332,1006.792,1108.232,1009.962,899.646,1009.962,1063.852,886.332,1006.792,1150.076,661.262,899.646,788.062,1105.696,886.332,1006.792,1150.076,680.282,899.646,1009.962,1105.696,886.332,1006.792,1273.072,521.782,899.646,1009.962,1105.696,1009.328,952.902,1273.072,778.552,827.37,1009.962,1062.584,966.216,696.132,1229.96,680.282,704.374,851.462,1062.584,843.22,854.632,1188.116,521.782,785.526,1009.962,1020.74,947.196,854.632,1169.096,661.262,766.506,1009.962,1001.72,947.196,854.632,1169.096,680.282,766.506,1009.962,1001.72,966.216,755.094,918.666,641.608,766.506,1073.362,779.82,696.766,1076.532,696.766,844.488,544.606,1073.362,779.82,696.766,1076.532,573.77,863.508,544.606,1231.862,779.82,696.766,1076.532,573.77,863.508,544.606,1231.862,779.82,696.766,1676.93,1771.396,896.476,867.946,1832.26,1331.4,1020.106,1676.93,1270.536,741.146,867.946,1578.66,1331.4,1020.106,1676.93,1270.536,785.526,867.946,1832.26,1331.4,1020.106,1600.85,1270.536,785.526,744.95,2054.16,1331.4,1020.106,1600.85,1270.536,1039.126,220.2
